Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR13786973,2021-10-18 04:20:43,2021-02-26 01:49:36,234353261,70305978300,234353261,300,19989,,https://sra-download.ncbi.nlm.nih.gov/traces/sra46/SRR/013463/SRR13786973,SRX10172047,Tiegu3,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP211773,PRJNA531381,,531381,SRS10556473,SAMN22234317,simple,9825,Sus scrofa domesticus,Tiegu3,,,,,female,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1199155,,public,37069E25D2EA3D5499A39D9820B12656,7A4564F7216BA206076067FE176D6412
SRR13786971,2021-10-18 04:20:43,2021-02-26 00:23:56,238658216,71597464800,238658216,300,20369,,https://sra-download.ncbi.nlm.nih.gov/traces/sra20/SRR/013463/SRR13786971,SRX10172049,Tiegu4,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP211773,PRJNA531381,,531381,SRS10556464,SAMN22234318,simple,9825,Sus scrofa domesticus,Tiegu4,,,,,female,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1199155,,public,DD92EA01528D02C37EED5CED3F18C6FE,B5548B5A03B90AE56704640B04237A32
SRR13786970,2021-10-18 04:20:43,2021-02-25 23:41:23,256276387,76882916100,256276387,300,23228,,https://sra-download.ncbi.nlm.nih.gov/traces/sra41/SRR/013463/SRR13786970,SRX10172050,Tiegu5,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP211773,PRJNA531381,,531381,SRS10556482,SAMN22234319,simple,9825,Sus scrofa domesticus,Tiegu5,,,,,female,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1199155,,public,C206E6E29451FFAF489749D779284D63,2A4621EEEBA327574ACBDE80353957FD
SRR13786969,2021-10-18 04:20:43,2021-02-26 01:43:24,294268265,88280479500,294268265,300,26730,,https://sra-download.ncbi.nlm.nih.gov/traces/sra72/SRR/013463/SRR13786969,SRX10172051,Tiegu6,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP211773,PRJNA531381,,531381,SRS10556493,SAMN22234320,simple,9825,Sus scrofa domesticus,Tiegu6,,,,,female,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1199155,,public,AA2AEC619EB66B9BFA4E74B6229A8817,5D246F6CC7A712E5720669393AA87D15
SRR13786968,2021-10-18 04:20:43,2021-02-26 00:50:05,266240145,79872043500,266240145,300,24563,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/013463/SRR13786968,SRX10172052,Tiegu7,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP211773,PRJNA531381,,531381,SRS10556479,SAMN22234321,simple,9825,Sus scrofa domesticus,Tiegu7,,,,,female,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1199155,,public,22A838EA8CFDF70926681F7CF32AA15B,20AB74E0F98B825C70BDCF88939640D4
SRR13786989,2021-10-18 04:20:43,2021-02-26 01:42:21,214834820,64450446000,214834820,300,18328,,https://sra-download.ncbi.nlm.nih.gov/traces/sra0/SRR/013463/SRR13786989,SRX10172031,Xiaoer1,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP211773,PRJNA531381,,531381,SRS10556511,SAMN22234301,simple,9825,Sus scrofa domesticus,Xiaoer1,,,,,female,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1199155,,public,B3935D266C073BC5858EABC75E87B540,01CB7C0C2657E1F9E60DA596362CB4B2
SRR13786988,2021-10-18 04:20:43,2021-02-26 02:39:39,257213610,77164083000,257213610,300,21829,,https://sra-download.ncbi.nlm.nih.gov/traces/sra27/SRR/013463/SRR13786988,SRX10172032,Xiaoer2,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP211773,PRJNA531381,,531381,SRS10556454,SAMN22234302,simple,9825,Sus scrofa domesticus,Xiaoer2,,,,,female,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1199155,,public,C91B9C875ACE4ECE7B68541B54273C21,5ECFD9C97202701F16AA605456A0EAFC
SRR13786987,2021-10-18 04:20:43,2021-02-26 00:44:02,231366949,69410084700,231366949,300,19966,,https://sra-download.ncbi.nlm.nih.gov/traces/sra77/SRR/013463/SRR13786987,SRX10172033,Xiaoer3,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP211773,PRJNA531381,,531381,SRS10556483,SAMN22234303,simple,9825,Sus scrofa domesticus,Xiaoer3,,,,,female,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1199155,,public,29F5C8D181FDDF7061EB988956248377,C1D5CE0CB7CBAA6F768F655D2A48D7FC
SRR13786986,2021-10-18 04:20:43,2021-02-26 06:02:29,355604089,106681226700,355604089,300,36100,,https://sra-download.ncbi.nlm.nih.gov/traces/sra71/SRR/013463/SRR13786986,SRX10172034,Xiaoer4,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP211773,PRJNA531381,,531381,SRS10556470,SAMN22234304,simple,9825,Sus scrofa domesticus,Xiaoer4,,,,,female,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1199155,,public,A6DE7C324099B17E94B4AB7C1F3E79BC,F42F996442A3057F861C3533DF00D457
SRR13786985,2021-10-18 04:20:43,2021-02-26 00:41:56,254749572,76424871600,254749572,300,27214,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/013463/SRR13786985,SRX10172035,Xiaoer5,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP211773,PRJNA531381,,531381,SRS10556475,SAMN22234305,simple,9825,Sus scrofa domesticus,Xiaoer5,,,,,female,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1199155,,public,6BC06D1006F8A3A1CAE6BF90A3D43276,9787F23D07840AED4BE39E237463C28A
SRR13786984,2021-10-18 04:20:43,2021-02-25 23:17:45,210370831,63111249300,210370831,300,20703,,https://sra-download.ncbi.nlm.nih.gov/traces/sra14/SRR/013463/SRR13786984,SRX10172036,Xiaoer6,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP211773,PRJNA531381,,531381,SRS10556463,SAMN22234306,simple,9825,Sus scrofa domesticus,Xiaoer6,,,,,female,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1199155,,public,C665F2EA141DE40935F691A21C6CB420,4681778C437662EBA403CB80E9101A20
SRR13786944,2021-10-18 04:20:43,2021-02-26 01:13:36,284766807,85430042100,284766807,300,28497,,https://sra-download.ncbi.nlm.nih.gov/traces/sra56/SRR/013463/SRR13786944,SRX10172076,Xiaoer7,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP211773,PRJNA531381,,531381,SRS10556500,SAMN22234307,simple,9825,Sus scrofa domesticus,Xiaoer7,,,,,female,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1199155,,public,24D93F805DF31E1BAC1C948CF1256B2C,7587F8D680FC0DE42EA3C23ED62C8AB2
SRR11809628,2020-05-18 20:46:14,2020-05-18 20:44:09,1380569,416931838,1380569,302,170,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-13/SRR11809628/SRR11809628.1,SRX8360991,106,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP262228,PRJNA633671,,633671,SRS6677047,SAMN14968250,simple,287,Pseudomonas aeruginosa,106,,,,,,,no,,,,,MARQUETTE UNIVERSITY,SRA1076973,,public,189D239CDD5A157559F1A599948A1897,6AE3C4113C2CAD053B77C24D1F12F186
SRR11809657,2020-05-18 20:46:13,2020-05-18 20:44:44,2186673,660375246,2186673,302,284,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR11809657/SRR11809657.1,SRX8360962,153,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP262228,PRJNA633671,,633671,SRS6677018,SAMN14968274,simple,287,Pseudomonas aeruginosa,153,,,,,,,no,,,,,MARQUETTE UNIVERSITY,SRA1076973,,public,2791C4D14AAFA5030E331AEDC45DF5CD,D14853669F588859A739C379AA2CD7B8
SRR11809656,2020-05-18 20:46:13,2020-05-18 20:44:31,1831934,553244068,1831934,302,238,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-18/SRR11809656/SRR11809656.1,SRX8360963,154,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP262228,PRJNA633671,,633671,SRS6677019,SAMN14968275,simple,287,Pseudomonas aeruginosa,154,,,,,,,no,,,,,MARQUETTE UNIVERSITY,SRA1076973,,public,C29B036EEE360B47D184AACB429CE621,2D9C29417149883D7583A7318853661A
SRR11809655,2020-05-18 20:46:13,2020-05-18 20:44:44,2091400,631602800,2091400,302,270,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-13/SRR11809655/SRR11809655.1,SRX8360964,155,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP262228,PRJNA633671,,633671,SRS6677020,SAMN14968276,simple,287,Pseudomonas aeruginosa,155,,,,,,,no,,,,,MARQUETTE UNIVERSITY,SRA1076973,,public,EC711FDE71A0403C0496034048D01E38,D551DA5DB12BE0547C74D65235EBC807
SRR11809654,2020-05-18 20:46:13,2020-05-18 20:43:56,943828,285036056,943828,302,122,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-13/SRR11809654/SRR11809654.1,SRX8360965,156,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP262228,PRJNA633671,,633671,SRS6677021,SAMN14968277,simple,287,Pseudomonas aeruginosa,156,,,,,,,no,,,,,MARQUETTE UNIVERSITY,SRA1076973,,public,267C2010BD6F77427406EBCC48EFFF23,0B6BC6BF8847892B0A2D408A239A25A2
SRR11809648,2020-05-18 20:46:14,2020-05-18 20:44:33,2180273,658442446,2180273,302,267,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-18/SRR11809648/SRR11809648.1,SRX8360971,21,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP262228,PRJNA633671,,633671,SRS6677027,SAMN14968238,simple,287,Pseudomonas aeruginosa,21,,,,,,,no,,,,,MARQUETTE UNIVERSITY,SRA1076973,,public,07E36F6023251660D844E5537975D4F6,75C33674BC8250D59E043DC18197E324
SRR11809637,2020-05-18 20:46:14,2020-05-18 20:44:02,1125904,340023008,1125904,302,138,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-18/SRR11809637/SRR11809637.1,SRX8360982,22,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP262228,PRJNA633671,,633671,SRS6677038,SAMN14968239,simple,287,Pseudomonas aeruginosa,22,,,,,,,no,,,,,MARQUETTE UNIVERSITY,SRA1076973,,public,0665584A7766D3F2DD9CC93539A7FB2F,B1C23A8C07E3E274AB7124DB7F8CE5B3
SRR11809636,2020-05-18 20:46:14,2020-05-18 20:44:23,2216012,669235624,2216012,302,271,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR11809636/SRR11809636.1,SRX8360983,25,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP262228,PRJNA633671,,633671,SRS6677039,SAMN14968240,simple,287,Pseudomonas aeruginosa,25,,,,,,,no,,,,,MARQUETTE UNIVERSITY,SRA1076973,,public,36139DADBBEF810679C9ADE8F77C28AC,A2DEF867E39542B26A6C8BCD097826D6
SRR11809635,2020-05-18 20:46:14,2020-05-18 20:44:45,2476091,747779482,2476091,302,303,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-18/SRR11809635/SRR11809635.1,SRX8360984,26,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP262228,PRJNA633671,,633671,SRS6677040,SAMN14968241,simple,287,Pseudomonas aeruginosa,26,,,,,,,no,,,,,MARQUETTE UNIVERSITY,SRA1076973,,public,FFF5E0CE483C59ADD8F0D26C8E782616,D647A95702805CEFC3C169F36434B40D
SRR11809634,2020-05-18 20:46:14,2020-05-18 20:44:49,2630385,794376270,2630385,302,322,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-13/SRR11809634/SRR11809634.1,SRX8360985,30,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP262228,PRJNA633671,,633671,SRS6677041,SAMN14968242,simple,287,Pseudomonas aeruginosa,30,,,,,,,no,,,,,MARQUETTE UNIVERSITY,SRA1076973,,public,BACA8B4D1AAA4F3B44067B50E5435EFF,FC295E38AE808944678AAA807B5E5CF7
SRR11809633,2020-05-18 20:46:14,2020-05-18 20:44:22,1822314,550338828,1822314,302,225,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR11809633/SRR11809633.1,SRX8360986,34,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP262228,PRJNA633671,,633671,SRS6677042,SAMN14968245,simple,287,Pseudomonas aeruginosa,34,,,,,,,no,,,,,MARQUETTE UNIVERSITY,SRA1076973,,public,336AF13E2B5E6934635507A8DD6AF619,9D03B3F9A905CA597FBFF9C4931FDAED
SRR11809632,2020-05-18 20:46:14,2020-05-18 20:44:14,1543768,466217936,1543768,302,190,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-18/SRR11809632/SRR11809632.1,SRX8360987,39,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP262228,PRJNA633671,,633671,SRS6677043,SAMN14968246,simple,287,Pseudomonas aeruginosa,39,,,,,,,no,,,,,MARQUETTE UNIVERSITY,SRA1076973,,public,2FC989BDDAE1EB49534ADFDA035D601E,C0E5551586478EEA89949E7B48014E35
SRR11809631,2020-05-18 20:46:14,2020-05-18 20:44:54,2615659,789929018,2615659,302,320,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR11809631/SRR11809631.1,SRX8360988,41,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP262228,PRJNA633671,,633671,SRS6677044,SAMN14968247,simple,287,Pseudomonas aeruginosa,41,,,,,,,no,,,,,MARQUETTE UNIVERSITY,SRA1076973,,public,1A93BB7DF5DDC03628C0A1E3E9DFF6E7,25445EC3A4F4AB3E60E75BB0EAE94556
SRR11809630,2020-05-18 20:46:14,2020-05-18 20:44:06,1716444,518366088,1716444,302,210,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-18/SRR11809630/SRR11809630.1,SRX8360989,44,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP262228,PRJNA633671,,633671,SRS6677045,SAMN14968248,simple,287,Pseudomonas aeruginosa,44,,,,,,,no,,,,,MARQUETTE UNIVERSITY,SRA1076973,,public,06F08E5C55C36D15DF9B0592979A6EA5,6BE6A5F473A9A6B1DD72E9D8C8186017
SRR11809629,2020-05-18 20:46:14,2020-05-18 20:44:05,1764676,532932152,1764676,302,216,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR11809629/SRR11809629.1,SRX8360990,46,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP262228,PRJNA633671,,633671,SRS6677046,SAMN14968249,simple,287,Pseudomonas aeruginosa,46,,,,,,,no,,,,,MARQUETTE UNIVERSITY,SRA1076973,,public,5BFBA73490615A369D03702F2E8034C8,6071EA5FF19174FE047EA287F20B4B45
SRR6875394,2018-03-21 14:40:15,2018-03-21 14:37:45,798285,394497028,798285,494,218,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR6875394/SRR6875394.1,SRX3828548,Nextera XT library SEQ000070409,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,SRP121361,PRJNA324573,3,324573,SRS3076869,SAMN08596252,simple,562,Escherichia coli,CFSAN076227,,,,,,,no,,,,,CFSAN,SRA669773,,public,4A6F99ED7D047660F283C87878DC97A6,4A803D335F98A3AD47D536D46F12BB31
SRR7239270,2018-05-31 00:42:31,2018-05-30 23:01:11,963913,470271367,963913,487,277,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7239270/SRR7239270.1,SRX4145101,Nextera XT library SEQ000075261,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,SRP121363,PRJNA324575,,324575,SRS3358836,SAMN09286922,simple,28901,Salmonella enterica,CFSAN081189,,,,,,,no,,,,,CFSAN,SRA713009,,public,D35404BCA55DD1AC13C1C9E5F28318ED,E1A56F5FCE0E5538333C941829801920
SRR7537044,2018-07-18 12:54:11,2018-07-18 12:52:57,1660961,770180519,1660961,463,432,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR7537044/SRR7537044.1,SRX4404609,Nextera XT library SEQ000078158,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,SRP121363,PRJNA324575,,324575,SRS3559020,SAMN09689843,simple,28901,Salmonella enterica,CFSAN083774,,,,,,,no,,,,,CFSAN,SRA742032,,public,470191081A50272F61C35FEAA600C639,47CD6BA6E6CA20465539A5B148BAC291
SRR7638095,2018-08-02 16:45:12,2018-08-02 16:41:43,843247,414062311,843247,491,247,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR7638095/SRR7638095.1,SRX4501638,Nextera XT library SEQ000078884,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,SRP121361,PRJNA324573,3,324573,SRS3622403,SAMN09728987,simple,562,Escherichia coli,CFSAN083955,,,,,,,no,,,,,CFSAN,SRA750297,,public,6B0897DA3BD243C2BD0F5DC374556C9C,1D9FDB6B1CC53A6227E2932C2C5D0802
SRR7765070,2018-08-29 10:39:12,2018-08-29 10:35:15,1196461,356999970,1196461,298,212,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR7765070/SRR7765070.1,SRX4620685,Nextera XT library SEQ000079802,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,SRP121363,PRJNA324575,,324575,SRS3722807,SAMN09729014,simple,28901,Salmonella enterica,CFSAN083957,,,,,,,no,,,,,CFSAN,SRA764126,,public,615DE99F03B9044C8BFBE0356B26A47C,A733DC9E54E3281CD91A07A735047B6D
SRR7647878,2018-08-06 12:14:47,2018-08-06 12:07:26,665361,326326348,665361,490,209,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR7647878/SRR7647878.1,SRX4510818,Nextera XT library SEQ000079005,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,SRP121363,PRJNA324575,,324575,SRS3630170,SAMN09729010,simple,28901,Salmonella enterica,CFSAN083958,,,,,,,no,,,,,CFSAN,SRA753536,,public,68F1F8D9331CB57B63FAA046E731402E,3231FDB4CE30CCA140513EF8374ACFCB
SRR8100007,2018-10-23 19:06:28,2018-10-23 19:00:31,1728920,517628432,1728920,299,278,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8100007/SRR8100007.1,SRX4926790,Nextera XT library SEQ000081720,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,SRP121363,PRJNA324575,,324575,SRS3972007,SAMN10284165,simple,90371,Salmonella enterica subsp. enterica serovar Typhimurium,CFSAN086868,,,,,,,no,,,,,CFSAN,SRA798100,,public,68A1B88482ECD2EAC802E24603BB02B9,03848DD727B71C29CC35C87B7EA3C408
SRR8101047,2018-10-24 01:25:11,2018-10-24 01:23:58,1752676,524689452,1752676,299,286,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8101047/SRR8101047.1,SRX4927822,Nextera XT library SEQ000081719,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,SRP121363,PRJNA324575,,324575,SRS3972882,SAMN10284812,simple,149387,Salmonella enterica subsp. enterica serovar Brandenburg,CFSAN086869,,,,,,,no,,,,,CFSAN,SRA798127,,public,6D4105A102B6F915A27520573A5C73FE,0219D97D1926696B2B411DB255CBFF89
SRR8297612,2018-12-12 02:32:11,2018-12-10 17:07:22,572230,329988927,572230,576,202,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8297612/SRR8297612.1,SRX5112117,Nextera XT library SEQ000083897,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,SRP121363,PRJNA324575,,324575,SRS4125142,SAMN10576348,simple,440524,"Salmonella enterica subsp. enterica serovar 4,[5],12:i:-",CFSAN086870,,,,,,,no,,,,,CFSAN,SRA820744,,public,510B4DCDE6224A2584043F2C864B995E,64334D0610562422C189988235E07D0E
SRR8297611,2018-12-11 01:51:13,2018-12-10 17:07:10,417556,238621121,417556,571,144,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8297611/SRR8297611.1,SRX5112116,Nextera XT library SEQ000083896,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,SRP121363,PRJNA324575,,324575,SRS4121061,SAMN10478621,simple,440524,"Salmonella enterica subsp. enterica serovar 4,[5],12:i:-",CFSAN088324,,,,,,,no,,,,,CFSAN,SRA820747,,public,58CFC54CA91D441F881D43AFF0073B11,8D649E43BD4C34428110914F1FC15042
SRR8632515,2019-02-27 12:09:12,2019-02-26 10:04:33,1171567,635986733,1171567,542,370,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8632515/SRR8632515.1,SRX5431216,Nextera XT library SEQ000088044,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,SRP121363,PRJNA324575,,324575,SRS4419081,SAMN11022076,simple,440524,"Salmonella enterica subsp. enterica serovar 4,[5],12:i:-",CFSAN091375,,,,,,,no,,,,,CFSAN,SRA852327,,public,793ACE7193F2C92E198DDDA22309F0FB,1C606CA2D5B0E58267048E031C10DE05
SRR8632712,2019-02-27 12:41:12,2019-02-26 10:34:19,1018028,550909660,1018028,541,346,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR8632712/SRR8632712.1,SRX5431413,Nextera XT library SEQ000088043,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,SRP121363,PRJNA324575,,324575,SRS4419122,SAMN11022128,simple,440524,"Salmonella enterica subsp. enterica serovar 4,[5],12:i:-",CFSAN091376,,,,,,,no,,,,,CFSAN,SRA852351,,public,7814EEE01543B5AE207D890B05804128,EA792C90E1D344215D57CF8C86A8291D
SRR8632514,2019-02-26 10:02:12,2019-02-26 09:57:17,1570769,853458658,1570769,543,499,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8632514/SRR8632514.1,SRX5431215,Nextera XT library SEQ000088042,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,SRP121363,PRJNA324575,,324575,SRS4411182,SAMN11022062,simple,1160769,Salmonella enterica subsp. enterica serovar Worthington,CFSAN091377,,,,,,,no,,,,,CFSAN,SRA852326,,public,3B78CF4953B0A4B06156873028124298,1A6B388C11DF77FB270DA40980280F5A
SRR9114734,2019-05-23 19:25:24,2019-05-23 17:29:42,1102797,513401269,1102797,465,315,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9114734/SRR9114734.1,SRX5888960,Nextera XT library SEQ000092935,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,SRP121363,PRJNA324575,,324575,SRS4811105,SAMN11842235,simple,1160769,Salmonella enterica subsp. enterica serovar Worthington,CFSAN094116,,,,,,,no,,,,,CFSAN,SRA889937,,public,9422B678D4FC4863A2FFF980C2AE1FF6,9D4869C748431F6F6295F6ACED857C0A
SRR9114807,2019-05-23 19:35:13,2019-05-23 17:47:01,979056,457057512,979056,466,289,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9114807/SRR9114807.1,SRX5889014,Nextera XT library SEQ000092934,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,SRP121363,PRJNA324575,,324575,SRS4811158,SAMN11842333,simple,192954,Salmonella enterica subsp. enterica serovar Mbandaka,CFSAN094117,,,,,,,no,,,,,CFSAN,SRA889960,,public,0136FD256658C98A5D39B20D5749792A,6CA898FD6CA5A0497856872854D35C8C
SRR10140526,2019-09-19 00:36:36,2019-09-18 19:27:43,1250886,593027193,1250886,474,358,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR10140526/SRR10140526.1,SRX6868463,Nextera XT library SEQ000097758,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,SRP161673,PRJNA292663,3,292663,SRS5405857,SAMN12784265,simple,562,Escherichia coli,CFSAN098713,,,,,,,no,,,,,CFSAN,SRA964654,,public,F4267BDE9CFDBF7AAB92DDD4599F5DE8,6D4766DCA799341F57B265EC893C3D75
SRR10098854,2019-09-11 12:38:29,2019-09-11 11:32:06,506756,212004942,506756,418,131,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR1009885/SRR10098854.1,SRX6830827,Nextera XT library SEQ000097757,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,SRP161673,PRJNA292663,3,292663,SRS5372913,SAMN12727832,simple,562,Escherichia coli,CFSAN098721,,,,,,,no,,,,,CFSAN,SRA960742,,public,FF3AA353570CD6380220A65EAA7B00F4,768B42BB7CDA2CEE483B3A9200681DF8
SRR10301574,2019-10-17 20:15:35,2019-10-17 12:41:27,504644,248021838,504644,491,149,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR10301574/SRR10301574.1,SRX7014251,Nextera XT library SEQ000099205,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,SRP161673,PRJNA292663,3,292663,SRS5534947,SAMN13049237,simple,562,Escherichia coli,CFSAN098722,,,,,,,no,,,,,CFSAN,SRA980760,,public,F720E090D2517B6B3ECABCBDE61A6553,25BE1F66B507A127CBA9F3BA89E3F553
