Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR11769062,2020-05-11 15:05:46,2020-05-11 15:03:27,36583,9302934,30881,254,3,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11769062/SRR11769062.1,SRX8322087,p991,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6641402,SAMN14887073,simple,208526,Gallus gallus gallus,857306,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1074170,,public,62ABB7D5B8A1A5F11C5376AE4C68AE96,9C5B589F99D825601BE2EF25E901B525
SRR11768517,2020-05-11 15:00:39,2020-05-11 14:56:34,28978,7573964,25211,261,2,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11768517/SRR11768517.1,SRX8322054,p1024,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6641369,SAMN14887106,simple,208526,Gallus gallus gallus,901207,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1074170,,public,878C65258E43D04D463F522E5867283D,1A1DF0C75D582F737EB979E7E44C4EB8
SRR11768506,2020-05-11 15:00:40,2020-05-11 14:56:09,25753,6998267,23156,271,2,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11768506/SRR11768506.1,SRX8322065,p1025,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6641379,SAMN14887107,simple,208526,Gallus gallus gallus,901307,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1074170,,public,2F258F2C6205FF5E77A27E61110326E0,E1096683B865BF6FCB9E1009876E24AF
SRR11768495,2020-05-11 15:00:40,2020-05-11 14:56:10,28064,7419878,24746,264,2,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11768495/SRR11768495.1,SRX8322076,p1026,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6641392,SAMN14887108,simple,208526,Gallus gallus gallus,901607,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1074170,,public,6F7FDB023AF4ED6CDF01EF5D275A389C,54FEEBA8FAF44397E95CAA92B80362F2
SRR11769061,2020-05-11 15:05:46,2020-05-11 15:03:12,26345,6950349,23266,263,2,AADN04,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/011493/SRR11769061,SRX8322088,p1027,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6641403,SAMN14887109,simple,208526,Gallus gallus gallus,901807,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1074170,,public,F487EFB82993F25949086D1EA0E7A283,0F641FCB0B9208A2E118D5A265E07D77
SRR11769050,2020-05-11 15:04:43,2020-05-11 15:02:58,22667,6119892,21100,269,2,AADN04,https://sra-download.ncbi.nlm.nih.gov/traces/sra52/SRR/011493/SRR11769050,SRX8322099,p1028,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6641414,SAMN14887110,simple,208526,Gallus gallus gallus,901907,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1074170,,public,193A469A0887C2FDF9F9D807FF52B7A7,B8571C0523E4270F5EFF6CF872C59EB0
SRR11768649,2020-05-11 15:01:18,2020-05-11 14:58:02,6,1713,6,285,0,AADN04,https://sra-download.ncbi.nlm.nih.gov/traces/sra73/SRR/011492/SRR11768649,SRX8321922,p1324,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6641237,SAMN14887406,simple,208526,Gallus gallus gallus,245315,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1074170,,public,64C383EC3F5854310EF483CE640870D8,A65EE26A4CC770C0251F5ECC2EB89192
SRR11768648,2020-05-11 15:01:18,2020-05-11 14:58:12,6,1730,6,288,0,AADN04,https://sra-download.ncbi.nlm.nih.gov/traces/sra56/SRR/011492/SRR11768648,SRX8321923,p1325,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6641238,SAMN14887407,simple,208526,Gallus gallus gallus,245415,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1074170,,public,6CCFC65CDCB841842FAB1DFD09F302A9,C8E33913E5175226F5766FF9E7831772
SRR11768647,2020-05-11 15:01:18,2020-05-11 14:57:58,6,1790,6,298,0,AADN04,https://sra-download.ncbi.nlm.nih.gov/traces/sra52/SRR/011492/SRR11768647,SRX8321924,p1326,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6641239,SAMN14887408,simple,208526,Gallus gallus gallus,245515,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1074170,,public,5F7F29EED1B488AA25171794713D6D8C,74C8466F54AB3C053EA13F39569BB219
SRR11768645,2020-05-11 15:01:18,2020-05-11 14:58:24,30876,8825121,29099,285,3,AADN04,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/011492/SRR11768645,SRX8321926,p1327,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6641241,SAMN14887409,simple,208526,Gallus gallus gallus,245615,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1074170,,public,163C17AB03C28A4944AAD0C470788192,90956FB1DD6EC7AAB7975EC548775DAF
SRR11768644,2020-05-11 15:01:18,2020-05-11 14:58:43,29815,8502344,28093,285,2,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11768644/SRR11768644.1,SRX8321927,p1328,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6641242,SAMN14887410,simple,208526,Gallus gallus gallus,245715,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1074170,,public,C62C297DB48C87F8E78E8C7956C882FF,1CEA48C4BDA0E63F68F3B7361BBA6B08
SRR11768643,2020-05-11 15:01:18,2020-05-11 14:58:07,2,595,2,297,0,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11768643/SRR11768643.1,SRX8321928,p1329,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6641244,SAMN14887411,simple,208526,Gallus gallus gallus,245815,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1074170,,public,9EA2E4DA3F490CAA444BFE35F160F88D,BB760C38778F2A108E80186E0768A25D
SRR11768642,2020-05-11 15:01:18,2020-05-11 14:58:32,13662,3606851,12635,264,1,AADN04,https://sra-download.ncbi.nlm.nih.gov/traces/sra79/SRR/011492/SRR11768642,SRX8321929,p1330,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6641243,SAMN14887412,simple,208526,Gallus gallus gallus,246015,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1074170,,public,62EDB536455CB953E19E9D9A53FE73DE,095A9A71216A20C270A84A90B9D9689B
SRR11768641,2020-05-11 15:01:18,2020-05-11 14:58:23,23359,6265382,21729,268,2,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11768641/SRR11768641.1,SRX8321930,p1331,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6641245,SAMN14887413,simple,208526,Gallus gallus gallus,246115,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1074170,,public,90DE4654F4E47A2CEA1DED4FE9B77F80,AE14364DC2A069C7C72D8BA1C0CC9ADD
SRR11768640,2020-05-11 15:01:18,2020-05-11 14:58:22,18235,4939405,17085,270,2,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11768640/SRR11768640.1,SRX8321931,p1332,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6641246,SAMN14887414,simple,208526,Gallus gallus gallus,246215,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1074170,,public,2B773CD1F6D90DB98C84E46AE17FB46B,E58442729A1E16151A6E676F396D4D75
SRR11768639,2020-05-11 15:01:18,2020-05-11 14:58:29,25859,7324383,24324,283,2,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11768639/SRR11768639.1,SRX8321932,p1333,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6641247,SAMN14887415,simple,208526,Gallus gallus gallus,246315,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1074170,,public,703086346F455E5A678CC2FB2104FDCC,77A9E6F95E0EA67170EE86844161A861
SRR11768638,2020-05-11 15:01:18,2020-05-11 14:58:25,21124,5682664,19591,269,2,AADN04,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/011492/SRR11768638,SRX8321933,p1334,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6641248,SAMN14887416,simple,208526,Gallus gallus gallus,246415,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1074170,,public,D6D9CF068F182A83FD1EDF049D27BA5F,A2E4406BB858E28D17ABAFB0C51533A6
SRR11768637,2020-05-11 15:01:18,2020-05-11 14:58:28,20690,5526446,19320,267,2,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11768637/SRR11768637.1,SRX8321934,p1335,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6641249,SAMN14887417,simple,208526,Gallus gallus gallus,246515,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1074170,,public,00ADB465EC2B855D250F8B9C72AAB030,B6B57BC0F41A2047203A526875611D80
SRR11768636,2020-05-11 15:01:18,2020-05-11 14:58:22,23874,6251595,21907,261,2,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11768636/SRR11768636.1,SRX8321935,p1336,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6641250,SAMN14887418,simple,208526,Gallus gallus gallus,246615,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1074170,,public,09D2FB356FBFB9A1DC62ADA86E26D36F,CBA38553A05692729C1C066690164F85
SRR11768634,2020-05-11 15:01:18,2020-05-11 14:58:27,18036,4862018,16864,269,2,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11768634/SRR11768634.1,SRX8321937,p1337,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6641252,SAMN14887419,simple,208526,Gallus gallus gallus,246715,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1074170,,public,D8A9929C41E3F7AA0E7E7184863130F3,8A37FA167EB2A7CA9584690873EE4BD4
SRR11768633,2020-05-11 15:01:18,2020-05-11 14:58:25,30850,8798327,28994,285,3,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11768633/SRR11768633.1,SRX8321938,p1338,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6641253,SAMN14887420,simple,208526,Gallus gallus gallus,246915,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1074170,,public,232DEFB5BE4879F0342C35E5E53A16BA,413D5FAAB3B8E69ED7DD37BF467B0EBC
SRR11768632,2020-05-11 15:01:19,2020-05-11 14:58:17,14554,3700125,13274,254,1,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11768632/SRR11768632.1,SRX8321939,p1339,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6641254,SAMN14887421,simple,208526,Gallus gallus gallus,247015,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1074170,,public,BA5767DDC904C1B7C016A4C77AE30AFE,DAEF049A1A340A8771AE5321ECFA4D52
SRR11768631,2020-05-11 15:01:19,2020-05-11 14:58:18,15006,3993205,13697,266,1,AADN04,https://sra-download.ncbi.nlm.nih.gov/traces/sra13/SRR/011492/SRR11768631,SRX8321940,p1340,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6641256,SAMN14887422,simple,208526,Gallus gallus gallus,247215,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1074170,,public,102BC8E1F4ED2AA9F36E3C46EEBC7F1E,9A6D63137BE79050D7993FEBAA07A833
SRR11768630,2020-05-11 15:01:19,2020-05-11 14:58:18,31603,8966707,29662,283,3,AADN04,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/011492/SRR11768630,SRX8321941,p1341,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6641255,SAMN14887423,simple,208526,Gallus gallus gallus,247315,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1074170,,public,9A52C93BE4FA79E04BA332522BABEDDB,C29783880A6E734B3770BB59672E2DF2
SRR11768629,2020-05-11 15:01:19,2020-05-11 14:58:16,9324,2529830,8732,271,1,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11768629/SRR11768629.1,SRX8321942,p1342,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6641257,SAMN14887424,simple,208526,Gallus gallus gallus,247415,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1074170,,public,6833018D43A51D7954F7865E9702855F,B7B573593E4C2B599E046898BAA95BA1
SRR11768628,2020-05-11 15:01:19,2020-05-11 14:57:54,9513,2571651,8846,270,1,AADN04,https://sra-download.ncbi.nlm.nih.gov/traces/sra22/SRR/011492/SRR11768628,SRX8321943,p1343,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6641258,SAMN14887425,simple,208526,Gallus gallus gallus,247715,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1074170,,public,E8CEF9C986A83C5E9492369C293BCC88,665EBDC0694B7BA005FB34431469C09D
SRR11768627,2020-05-11 15:01:19,2020-05-11 14:58:11,30790,8773403,28902,284,3,AADN04,https://sra-download.ncbi.nlm.nih.gov/traces/sra58/SRR/011492/SRR11768627,SRX8321944,p1344,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6641259,SAMN14887426,simple,208526,Gallus gallus gallus,247915,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1074170,,public,9392B6377A14634F66EE99E1E35F98C2,74A28851FB4E4FD57E5F3E2AB5A2B435
SRR11768626,2020-05-11 15:01:19,2020-05-11 14:58:21,16593,4444637,15347,267,2,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11768626/SRR11768626.1,SRX8321945,p1345,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6641260,SAMN14887427,simple,208526,Gallus gallus gallus,248115,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1074170,,public,71B82485314D5A63A874C5720A1DE057,FDBB055584BE62603558529DBCAADD5A
SRR11768625,2020-05-11 15:01:19,2020-05-11 14:58:06,3128,879299,2927,281,1,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11768625/SRR11768625.1,SRX8321946,p1346,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6641261,SAMN14887428,simple,208526,Gallus gallus gallus,248215,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1074170,,public,33FFBC8E4C7C9852064B488E22F8A53D,C4F4601487675E3F30150D6862CCCDA1
SRR11768623,2020-05-11 15:01:19,2020-05-11 14:58:07,8485,2265610,7858,267,1,AADN04,https://sra-download.ncbi.nlm.nih.gov/traces/sra74/SRR/011492/SRR11768623,SRX8321948,p1347,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6641262,SAMN14887429,simple,208526,Gallus gallus gallus,248315,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1074170,,public,4E81D22310950F09D29F5A07F43C2546,6690FAE7646E4DFC98034C07E469B2D3
SRR11768622,2020-05-11 15:01:19,2020-05-11 14:58:11,19101,5098749,17464,266,2,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11768622/SRR11768622.1,SRX8321949,p1723,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6641264,SAMN14887805,simple,208526,Gallus gallus gallus,305015,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1074170,,public,4BC1E84E55605EA7A394F12A5771C9CD,44869D2EB83B0C33B65C0A52CA5B054E
SRR11768621,2020-05-11 15:01:19,2020-05-11 14:57:53,23631,6515790,21632,275,2,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11768621/SRR11768621.1,SRX8321950,p1724,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6641265,SAMN14887806,simple,208526,Gallus gallus gallus,305115,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1074170,,public,0C69B66B8552A3356C4968BE1EE75EFE,A022C7C082779126B9D6D39B3A2D3185
SRR11768620,2020-05-11 15:01:19,2020-05-11 14:58:03,23595,6284663,21306,266,2,AADN04,https://sra-download.ncbi.nlm.nih.gov/traces/sra46/SRR/011492/SRR11768620,SRX8321951,p1725,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6641266,SAMN14887807,simple,208526,Gallus gallus gallus,305215,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1074170,,public,B1022F9E7FDC0D1462D0E0BAF7460982,8E4D64501F95FF6F35E9CD5820A7F3FC
SRR11768619,2020-05-11 15:01:19,2020-05-11 14:58:22,15129,4056342,13974,268,2,AADN04,https://sra-download.ncbi.nlm.nih.gov/traces/sra50/SRR/011492/SRR11768619,SRX8321952,p1726,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6641267,SAMN14887808,simple,208526,Gallus gallus gallus,305515,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1074170,,public,6898C1BF420A0456A9DE62CFF85DBB89,6227C1576D593B43272AB64AAFED8027
SRR11768617,2020-05-11 15:01:19,2020-05-11 14:57:56,11312,3060973,10484,270,1,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11768617/SRR11768617.1,SRX8321954,p1727,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6641269,SAMN14887809,simple,208526,Gallus gallus gallus,305715,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1074170,,public,19EAEE4956A7B335BEE106C7D4A7FD73,53055259616D69A75598F68698810190
SRR11768616,2020-05-11 15:01:19,2020-05-11 14:58:02,13790,3741846,12727,271,1,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11768616/SRR11768616.1,SRX8321955,p1728,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6641270,SAMN14887810,simple,208526,Gallus gallus gallus,305815,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1074170,,public,700E959C96922D83BCA2C0397D54B423,C01E34F1E5B4A1DB54BCC75EB17FEE12
SRR11768615,2020-05-11 15:01:19,2020-05-11 14:57:47,19134,5140940,17775,268,2,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11768615/SRR11768615.1,SRX8321956,p1729,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6641271,SAMN14887811,simple,208526,Gallus gallus gallus,305915,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1074170,,public,34FD9FD57290B13D669501F17931D867,63728C3732C8CDD8A797F4CEA226F409
SRR11768614,2020-05-11 15:01:19,2020-05-11 14:57:49,16086,4322477,14649,268,2,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11768614/SRR11768614.1,SRX8321957,p1730,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6641272,SAMN14887812,simple,208526,Gallus gallus gallus,306015,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1074170,,public,34C61742B5530ABA97599C824C3D208B,53686AC67D0E6C83F1D09DE7523D4B11
SRR11768613,2020-05-11 15:01:19,2020-05-11 14:57:39,17541,4771913,16364,272,2,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11768613/SRR11768613.1,SRX8321958,p1731,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6641273,SAMN14887813,simple,208526,Gallus gallus gallus,306115,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1074170,,public,BA849B1C5812908AE8B2E2CA98286A11,3CA640B0B84E2800BCF8DCB35F7327F3
SRR11768612,2020-05-11 15:01:19,2020-05-11 14:57:43,17836,4877320,16661,273,2,AADN04,https://sra-download.ncbi.nlm.nih.gov/traces/sra3/SRR/011492/SRR11768612,SRX8321959,p1732,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6641274,SAMN14887814,simple,208526,Gallus gallus gallus,306315,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1074170,,public,3AD43BA775E29DD9304111BE3FFFF076,350CA46569DB8613D3A56790EE6F6589
SRR11768611,2020-05-11 15:01:19,2020-05-11 14:57:53,17309,4654610,15919,268,2,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11768611/SRR11768611.1,SRX8321960,p1733,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6641275,SAMN14887815,simple,208526,Gallus gallus gallus,306415,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1074170,,public,0427FC0A57AA21A7E1DBD882938E8133,549E6C44C4639EB87E67D5B2C9ADB32D
SRR11768610,2020-05-11 15:01:19,2020-05-11 14:57:55,20677,5595080,19198,270,2,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11768610/SRR11768610.1,SRX8321961,p1734,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6641276,SAMN14887816,simple,208526,Gallus gallus gallus,306515,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1074170,,public,5111483B846A03A51F0A15C0C0E80E8B,9DDBD6FB005688FAE1A8EC8C8528A137
SRR11768609,2020-05-11 15:01:19,2020-05-11 14:57:53,19255,5214416,17834,270,2,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11768609/SRR11768609.1,SRX8321962,p1735,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6641277,SAMN14887817,simple,208526,Gallus gallus gallus,306615,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1074170,,public,FEB78CE11972393F91A33D08EF0293F6,B5F476572EB04C6E0F202331D0C7FD6A
SRR11768608,2020-05-11 15:01:19,2020-05-11 14:57:40,18390,5148061,17159,279,2,AADN04,https://sra-download.ncbi.nlm.nih.gov/traces/sra52/SRR/011492/SRR11768608,SRX8321963,p1736,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6641278,SAMN14887818,simple,208526,Gallus gallus gallus,306715,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1074170,,public,9D7083CECAFAAA8D95AE32A7B1C9D149,09AAE0E70F1BC83B145D3B6446E8AE8C
SRR11768606,2020-05-11 15:01:19,2020-05-11 14:57:38,22733,6138409,20986,270,2,AADN04,https://sra-download.ncbi.nlm.nih.gov/traces/sra28/SRR/011492/SRR11768606,SRX8321965,p1737,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6641281,SAMN14887819,simple,208526,Gallus gallus gallus,306815,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1074170,,public,D4BF874C6010AD5E28AE8558D103A581,DFEBD6B8884B6F4D9DE3A7AD5648F62E
